dataset,type,model,rho,r
ENSG00000198967,GPCR,JC,0.9999780549530938,0.9999995748846385
ENSG00000204174,GPCR,LG,0.9999454235275409,0.9999968309282438
ENSG00000204174,GPCR,WAG,0.9999698888463506,0.999998411273872
ENSG00000204174,GPCR,JTT,0.9999620669992345,0.999998573090865
ENSG00000204174,GPCR,gcpREV,0.9999451883099201,0.9999971085826975
ENSG00000204174,GPCR,mtMet,0.9999357785550758,0.999995931720693
ENSG00000204174,GPCR,HIVb,0.9999527749037407,0.9999975692084602
ENSG00000204174,GPCR,JC,0.999928956392964,0.999997897549851
ENSG00000204305,GPCR,LG,0.9999551976494506,0.9999664311595253
ENSG00000204305,GPCR,WAG,0.999969675403598,0.9999906049295254
ENSG00000204305,GPCR,JTT,0.999966150639681,0.9999985207576229
ENSG00000204305,GPCR,gcpREV,0.9999578193956132,0.9999727080531966
ENSG00000204305,GPCR,mtMet,0.999966005003257,0.9999493080355913
ENSG00000204305,GPCR,HIVb,0.9999550811624038,0.9999979053373558
ENSG00000204305,GPCR,JC,0.9999429628511746,0.9998141591963753
ENSG00000204420,GPCR,LG,0.9998852907255498,0.9999833554615051
ENSG00000204420,GPCR,WAG,0.9998872605460368,0.9999962001922962
ENSG00000204420,GPCR,JTT,0.9998844795562354,0.9999983316900372
ENSG00000204420,GPCR,gcpREV,0.9997973467369589,0.9999878313312812
ENSG00000204420,GPCR,mtMet,0.9998580618713582,0.9999913039761746
ENSG00000204420,GPCR,HIVb,0.999820636573315,0.9999961239446906
ENSG00000204420,GPCR,JC,0.9999589819126976,0.9996759821861808
ENSG00000204475,GPCR,LG,0.9997891963109355,0.9999739615264248
ENSG00000204475,GPCR,WAG,0.999821048413232,0.9999835761679366
ENSG00000204475,GPCR,JTT,0.9997631352781337,0.9999409921356406
ENSG00000204475,GPCR,gcpREV,0.9996936395163846,0.999860721754517
ENSG00000204475,GPCR,mtMet,0.9997113027716221,0.9994938418402891
ENSG00000204475,GPCR,HIVb,0.9997434448124249,0.9999699037528188
ENSG00000204475,GPCR,JC,0.999804252470299,0.999847321565483
ENSG00000204695,GPCR,LG,0.9996821321291182,0.9999891928361356
ENSG00000204695,GPCR,WAG,0.9997955286856199,0.9999938214783897
ENSG00000204695,GPCR,JTT,0.9998143687184059,0.9999925244237298
ENSG00000204695,GPCR,gcpREV,0.9997294552032027,0.9999873865404951
ENSG00000204695,GPCR,mtMet,0.9995791822635816,0.9999831493486487
ENSG00000204695,GPCR,HIVb,0.9997006148155613,0.9999879114637849
ENSG00000204695,GPCR,JC,0.9995979253151908,0.9999922750073844
ENSG00000213694,GPCR,LG,0.9999660298385633,0.9999966501564145
ENSG00000213694,GPCR,WAG,0.9999732040440167,0.9999979477383263
ENSG00000213694,GPCR,JTT,0.999967930686135,0.9999985980047159
ENSG00000213694,GPCR,gcpREV,0.999947266555795,0.9999969241132245
ENSG00000213694,GPCR,mtMet,0.9999643129438726,0.999996733062752
ENSG00000213694,GPCR,HIVb,0.9999559737004793,0.9999974704747031
ENSG00000213694,GPCR,JC,0.9999353707530402,0.9999976104713283
ENSG00000258227,GPCR,LG,0.9998484988431845,0.9999915885260479
ENSG00000258227,GPCR,WAG,0.9998806013187922,0.9999952236375932
ENSG00000258227,GPCR,JTT,0.999863423793755,0.9999957096291741
ENSG00000258227,GPCR,gcpREV,0.9998668029241593,0.9999906850576049
ENSG00000258227,GPCR,mtMet,0.9998493436876387,0.999990119127157
ENSG00000258227,GPCR,HIVb,0.9997930236874226,0.9999938317346415
ENSG00000258227,GPCR,JC,0.99988961254017406,0.9999889884088188
INFA,Chloroplast,LG,0.9985862956901428,0.9999108432342058
INFA,Chloroplast,WAG,0.9986777034633352,0.9999324626619911
INFA,Chloroplast,JTT,0.9989218026484133,0.9998106753027074
INFA,Chloroplast,gcpREV,0.9983785473868921,0.9996864810885522
INFA,Chloroplast,mtMet,0.9984709988366294,0.9996819751666459
INFA,Chloroplast,HIVb,0.9982674054084375,0.9990700202198928
INFA,Chloroplast,JC,0.9992396479944157,0.9988751814926216
MATK,Chloroplast,LG,0.9992434775380865,0.9996088099932684
MATK,Chloroplast,WAG,0.9993518392972538,0.9997838034052358
MATK,Chloroplast,JTT,0.9993890715499708,0.999695161879252
MATK,Chloroplast,gcpREV,0.9994469697440735,0.9994261788711909
MATK,Chloroplast,mtMet,0.9994243247284067,0.9993876375671832
MATK,Chloroplast,HIVb,0.9994778669829592,0.9998839067134233
MATK,Chloroplast,JC,0.9995680052749822,0.999469289204474
ND1,Mitochondria,LG,0.9972273900631122,0.9996108014331259
ND1,Mitochondria,WAG,0.9976068679213987,0.9994948939589124
ND1,Mitochondria,JTT,0.9973069022615352,0.9993894518046655
ND1,Mitochondria,gcpREV,0.9974220606986182,0.9994674987446214
ND1,Mitochondria,mtMet,0.9959213229345443,0.9988615687597309
ND1,Mitochondria,HIVb,0.9971333619894661,0.999543281758702
ND1,Mitochondria,JC,0.99395819500377,0.9984294026737045
ND2,Mitochondria,LG,0.9919985568736496,0.9982736452148276
ND2,Mitochondria,WAG,0.996734807531813,0.9990749100935924
ND2,Mitochondria,JTT,0.9968027924310344,0.9995949197324433
ND2,Mitochondria,gcpREV,0.9964686906732765,0.9993318602773352
ND2,Mitochondria,mtMet,0.9973444239156256,0.9992753506697617
ND2,Mitochondria,HIVb,0.9922420137827096,0.9990380412853049
ND2,Mitochondria,JC,0.9933650948930643,0.9982355769726609
ND3,Mitochondria,LG,0.9844701903440842,0.9990290706182622
ND3,Mitochondria,WAG,0.9898039272206722,0.9992959733977953
ND3,Mitochondria,JTT,0.9891993101850725,0.9986938272802256
ND3,Mitochondria,gcpREV,0.9865055890488245,0.9991442311096157
ND3,Mitochondria,mtMet,0.9896211101684639,0.9962650454882268
ND3,Mitochondria,HIVb,0.9854863940973818,0.998715235801434
ND3,Mitochondria,JC,0.963074366720987,0.9824281441355124
ND4,Mitochondria,LG,0.9907611085240453,0.9981392833969398
ND4,Mitochondria,WAG,0.9905054320205393,0.998921393719543
ND4,Mitochondria,JTT,0.9905775781325423,0.9986617080880895
ND4,Mitochondria,gcpREV,0.9930007593039765,0.9993732383273669
ND4,Mitochondria,mtMet,0.9912075904977057,0.999148451753411
ND4,Mitochondria,HIVb,0.9900054616166444,0.998787625864688
ND4,Mitochondria,JC,0.9933640070166475,0.998632431219191
ND4L,Mitochondria,LG,0.9959678487734196,0.998046497897437
ND4L,Mitochondria,WAG,0.9959991071761772,0.9960992358062432
ND4L,Mitochondria,JTT,0.9973522047810653,0.9986846605051045
ND4L,Mitochondria,gcpREV,0.9965236490115519,0.9983815817469429
ND4L,Mitochondria,mtMet,0.9970760910910081,0.9995215588330532
ND4L,Mitochondria,HIVb,0.9951758092564642,0.9978445929159631
ND4L,Mitochondria,JC,0.9985611145826644,0.999652032795804
ND5,Mitochondria,LG,0.9909331715257964,0.9987434031140595
ND5,Mitochondria,WAG,0.9876494595562619,0.9985683302275491
ND5,Mitochondria,JTT,0.9899633764045511,0.9979295001165643
ND5,Mitochondria,gcpREV,0.9917145921866416,0.9991238058777031
ND5,Mitochondria,mtMet,0.9922086360938238,0.9987257965042596
ND5,Mitochondria,HIVb,0.9877847215349495,0.9982921987790468
ND5,Mitochondria,JC,0.9952609488053027,0.9987270293533668
ND6,Mitochondria,LG,0.9904823925677952,0.9962918527173777
ND6,Mitochondria,WAG,0.9878886526647584,0.9988855865826717
ND6,Mitochondria,JTT,0.9923991489306624,0.9989451475677994
ND6,Mitochondria,gcpREV,0.9810365545503362,0.997475173584206
ND6,Mitochondria,mtMet,0.9885887144588585,0.9983783653362247
ND6,Mitochondria,HIVb,0.9924373338281679,0.9981934151418342
ND6,Mitochondria,JC,0.9829513317230771,0.9965946683703238
NDHA,Chloroplast,LG,0.9999214564704827,0.9997562137183142
NDHA,Chloroplast,WAG,0.9999644526816339,0.9999854544406614
NDHA,Chloroplast,JTT,0.9999542222242802,0.999987018067672
NDHA,Chloroplast,gcpREV,0.999955117974671,0.9999788682221704
NDHA,Chloroplast,mtMet,0.9999509220779802,0.9999797335707067
NDHA,Chloroplast,HIVb,0.9999350342296108,0.9999641507635516
NDHA,Chloroplast,JC,0.9999478104946831,0.9996658559680675
NDHB,Chloroplast,LG,0.9999311646940229,0.9999899004841705
NDHB,Chloroplast,WAG,0.9999433291443789,0.9999807712351912
NDHB,Chloroplast,JTT,0.9999575209852483,0.9999956622642572
NDHB,Chloroplast,gcpREV,0.9999531604552467,0.9999940936270224
NDHB,Chloroplast,mtMet,0.9999395156901173,0.9999923945343484
NDHB,Chloroplast,HIVb,0.9999426372459436,0.9999947182086604
NDHB,Chloroplast,JC,0.9999661937459754,0.9999373143134284
NDHC,Chloroplast,LG,0.9999150178277817,0.9999897738079444
NDHC,Chloroplast,WAG,0.9999556614753643,0.9999933996372383
NDHC,Chloroplast,JTT,0.999936263312388,0.9999936394462896
NDHC,Chloroplast,gcpREV,0.9999159414698251,0.9999930336546514
NDHC,Chloroplast,mtMet,0.999829111778874,0.9999882858549995
NDHC,Chloroplast,HIVb,0.9999445768442055,0.999992455091764
NDHC,Chloroplast,JC,0.9998642128924425,0.9999859943163067
NDHD,Chloroplast,LG,0.9999576373634501,0.999990821583191
NDHD,Chloroplast,WAG,0.9999651934154136,0.9999907387642228
NDHD,Chloroplast,JTT,0.9999668183759124,0.9999805292511659
NDHD,Chloroplast,gcpREV,0.9999720019886229,0.9999779434703304
NDHD,Chloroplast,mtMet,0.9999409328063469,0.9999109901161688
NDHD,Chloroplast,HIVb,0.9999727332206632,0.9999498416921677
NDHD,Chloroplast,JC,0.9999519824528018,0.9998660817664464
NDHE,Chloroplast,LG,0.9999802786624991,0.9999901666825599
NDHE,Chloroplast,WAG,0.9999852089361033,0.9999929329024934
NDHE,Chloroplast,JTT,0.9999728830971267,0.9999982404719494
NDHE,Chloroplast,gcpREV,0.9999901393312496,0.9999905118948287
NDHE,Chloroplast,mtMet,0.9999778134436562,0.9999957790697
NDHE,Chloroplast,HIVb,0.999918649285303,0.9999983528216564
NDHE,Chloroplast,JC,0.9999802786624991,0.9999943052129635
NDHF,Chloroplast,LG,0.9998207305772744,0.9998649242465942
NDHF,Chloroplast,WAG,0.9998574482913731,0.9996433233579533
NDHF,Chloroplast,JTT,0.9998733862008884,0.999775604935667
NDHF,Chloroplast,gcpREV,0.9998403234622272,0.9996777012693634
NDHF,Chloroplast,mtMet,0.9997723197608713,0.9995036122098566
NDHF,Chloroplast,HIVb,0.999855580412739,0.999875912170616
NDHF,Chloroplast,JC,0.9999253303802084,0.9999672772392467
NDHG,Chloroplast,LG,0.9995202543607739,0.9993305103222878
NDHG,Chloroplast,WAG,0.9998073356683603,0.99996460523749
NDHG,Chloroplast,JTT,0.9998108195208382,0.9999540344923602
NDHG,Chloroplast,gcpREV,0.999734171812866,0.9999241708446145
NDHG,Chloroplast,mtMet,0.9996759891218387,0.9998284822051425
NDHG,Chloroplast,HIVb,0.9997432303572702,0.9999407418032216
NDHG,Chloroplast,JC,0.9997014221300786,0.9999216683307098
NDHH,Chloroplast,LG,0.9999921620191548,0.9999739386350196
NDHH,Chloroplast,WAG,0.999998187749714,0.9999809280982017
NDHH,Chloroplast,JTT,0.9999960130518186,0.9999852865898836
NDHH,Chloroplast,gcpREV,0.9999908028325294,0.9999811019205791
NDHH,Chloroplast,mtMet,0.9999912105867962,0.9999795597525797
NDHH,Chloroplast,HIVb,0.9999948350893878,0.9997941822238293
NDHH,Chloroplast,JC,0.9999839162719093,0.9999926912364163
NDHI,Chloroplast,LG,0.9999031737893931,0.9999207788801784
NDHI,Chloroplast,WAG,0.9999379319162777,0.9999829593553721
NDHI,Chloroplast,JTT,0.9999370008755187,0.9999637333975612
NDHI,Chloroplast,gcpREV,0.9998845533642763,0.9997566927403337
NDHI,Chloroplast,mtMet,0.9999211734847464,0.9999098329082908
NDHI,Chloroplast,HIVb,0.9998597261307874,0.9999442088530872
NDHI,Chloroplast,JC,0.9998861049249846,0.9998728649947151
NDHJ,Chloroplast,LG,0.9998008261996677,0.999945116243091
NDHJ,Chloroplast,WAG,0.9998576512455516,0.9999817044172992
NDHJ,Chloroplast,JTT,0.9999167718499936,0.9999826024704369
NDHJ,Chloroplast,gcpREV,0.9998800366664699,0.9999802066758942
NDHJ,Chloroplast,mtMet,0.9997061187004936,0.9999079211999699
NDHJ,Chloroplast,HIVb,0.9997979566065894,0.9999761769566913
NDHJ,Chloroplast,JC,0.9998989783032948,0.9999874206870966
NDHK,Chloroplast,LG,0.9993025587327652,0.9997153125806535
NDHK,Chloroplast,WAG,0.9993425217625304,0.9996158587244851
NDHK,Chloroplast,JTT,0.9992608851835288,0.9987957201208816
NDHK,Chloroplast,gcpREV,0.9992970291944118,0.9994947755148053
NDHK,Chloroplast,mtMet,0.9992600299298677,0.9995932758988029
NDHK,Chloroplast,HIVb,0.9993208585585079,0.999635481031714
NDHK,Chloroplast,JC,0.9992913281102229,0.9997627416721133
PETA,Chloroplast,LG,0.9999890585186915,0.9999982108312052
PETA,Chloroplast,WAG,0.9999903847588504,0.999847566852132
PETA,Chloroplast,JTT,0.9999882627745963,0.9999988910408169
PETA,Chloroplast,gcpREV,0.999976724482127,0.9999963010532396
PETA,Chloroplast,mtMet,0.9999900531968647,0.9999711125327782
PETA,Chloroplast,HIVb,0.9999893900738832,0.9999972740454424
PETA,Chloroplast,JC,0.999990384741261,0.9999890235767355
PETB,Chloroplast,LG,0.965788371956627,0.9894474212883775
PETB,Chloroplast,WAG,0.9706998599308005,0.9870516642559483
PETB,Chloroplast,JTT,0.9722690719866228,0.9924444896705167
PETB,Chloroplast,gcpREV,0.9672170593153052,0.9877026462879601
PETB,Chloroplast,mtMet,0.9610710387796401,0.9802703739838028
PETB,Chloroplast,HIVb,0.9681114592636595,0.9867207817655073
PETB,Chloroplast,JC,0.9863431794421744,0.9931933326555678
PETD,Chloroplast,LG,0.9997422239777324,0.9995356719954273
PETD,Chloroplast,WAG,0.9997759833403275,0.9998597495318207
PETD,Chloroplast,JTT,0.9998058843799432,0.9998507337951887
PETD,Chloroplast,gcpREV,0.9996923085827777,0.9998283055843562
PETD,Chloroplast,mtMet,0.9997480112787465,0.9995120281451405
PETD,Chloroplast,HIVb,0.9998254165527293,0.9998255064829623
PETD,Chloroplast,JC,0.9994873414822928,0.9991223436210056
PETG,Chloroplast,LG,0.9997740878798148,0.9999978754186765
PETG,Chloroplast,WAG,1,0.9999992833431979
PETG,Chloroplast,JTT,1,0.9999992884949108
PETG,Chloroplast,gcpREV,1,0.9999991483782503
PETG,Chloroplast,mtMet,1,0.9999964122897772
PETG,Chloroplast,HIVb,1,0.9999984524547375
PETG,Chloroplast,JC,1,0.9999998459537531
PETL,Chloroplast,LG,0.9998116938141419,0.9999943533309308
PETL,Chloroplast,WAG,0.9999058469070711,0.9999994316372834
PETL,Chloroplast,JTT,0.9999411536936023,0.9999998907170817
PETL,Chloroplast,gcpREV,0.9999882307941269,0.9999987536634992
PETL,Chloroplast,mtMet,0.9999058469070711,0.9999928346416325
PETL,Chloroplast,HIVb,0.9999058469070711,0.9999983689457962
PETL,Chloroplast,JC,0.9999529234535356,0.9999999648914272
PETN,Chloroplast,LG,1,0.9999994650647419
PETN,Chloroplast,WAG,0.9999715517118699,0.9999994574398574
PETN,Chloroplast,JTT,0.9996586253982703,0.9999994669043296
PETN,Chloroplast,gcpREV,0.9996586253982703,0.999991840552661
PETN,Chloroplast,mtMet,1,0.9999989121582443
PETN,Chloroplast,HIVb,1,0.9999989849734192
PETN,Chloroplast,JC,1,0.9999985852247002
PSAA,Chloroplast,LG,0.9999955776837997,0.999978725901083
PSAA,Chloroplast,WAG,0.9999987422771482,0.9999923838224773
PSAA,Chloroplast,JTT,0.9999975494679079,0.9999934761313253
PSAA,Chloroplast,gcpREV,0.9999968922067194,0.9999936082011708
PSAA,Chloroplast,mtMet,0.9999980282149604,0.9999917847469503
PSAA,Chloroplast,HIVb,0.9999963242038271,0.99999629714932
PSAA,Chloroplast,JC,0.9999877716715598,0.9999880684758162
PSAB,Chloroplast,LG,0.9998361639251994,0.9999900027801787
PSAB,Chloroplast,WAG,0.9998567189946653,0.999925952988033
PSAB,Chloroplast,JTT,0.9998793330936799,0.9999245151546363
PSAB,Chloroplast,gcpREV,0.9998702646646417,0.9999897881799878
PSAB,Chloroplast,mtMet,0.9999276278824264,0.9999890046825991
PSAB,Chloroplast,HIVb,0.9999017894842662,0.9999156653736962
PSAB,Chloroplast,JC,0.9999597922965919,0.9999893245196795
PSAC,Chloroplast,LG,0.9999807743403578,0.9980515300559719
PSAC,Chloroplast,WAG,1,0.998582391205625
PSAC,Chloroplast,JTT,0.9999961548739855,0.9986527315111485
PSAC,Chloroplast,gcpREV,0.999876956204099,0.9986879432643835
PSAC,Chloroplast,mtMet,0.9999500119423904,0.9961855299418904
PSAC,Chloroplast,HIVb,0.9998115884704528,0.9980646859337681
PSAC,Chloroplast,JC,0.9998231049058004,0.9992545663626168
PSAI,Chloroplast,LG,0.9999023883618976,0.9999358962632726
PSAI,Chloroplast,WAG,0.9999383439176277,0.9999890131096798
PSAI,Chloroplast,JTT,0.9998355981926084,0.9999384002560701
PSAI,Chloroplast,gcpREV,0.9999999999999998,0.9999769530103592
PSAI,Chloroplast,mtMet,0.9997585352560414,0.9996312204899237
PSAI,Chloroplast,HIVb,0.9999332261659385,0.999942852047769
PSAI,Chloroplast,JC,0.9995889266992963,0.999423898842157
PSAJ,Chloroplast,LG,0.9992270794971471,0.9999747336132825
PSAJ,Chloroplast,WAG,0.9992270794971471,0.9999736874007266
PSAJ,Chloroplast,JTT,0.9996249020275888,0.9999835061190152
PSAJ,Chloroplast,gcpREV,0.9995908067926073,0.9997234131733895
PSAJ,Chloroplast,mtMet,0.9994998749687422,0.9999562529578978
PSAJ,Chloroplast,HIVb,0.9992725454090795,0.9998480543935844
PSAJ,Chloroplast,JC,0.9988746297199719,0.9987673392781016
PSBA,Chloroplast,LG,0.9999978007668163,0.9999388321213384
PSBA,Chloroplast,WAG,0.9999994825334334,0.999946907132674
PSBA,Chloroplast,JTT,0.9999994825332996,0.9999475623997172
PSBA,Chloroplast,gcpREV,0.9999965070993959,0.9999436725429991
PSBA,Chloroplast,mtMet,0.9999902974887492,0.9999971305390404
PSBA,Chloroplast,HIVb,0.9999976713998818,0.9999364574261658
PSBA,Chloroplast,JC,0.9999919792558014,0.999995363615831
PSBB,Chloroplast,LG,0.999991443661856,0.9999975688596742
PSBB,Chloroplast,WAG,0.9999955105627869,0.9999981202438808
PSBB,Chloroplast,JTT,0.9999964876735492,0.9999980885534187
PSBB,Chloroplast,gcpREV,0.9999975968317718,0.9999555059215148
PSBB,Chloroplast,mtMet,0.99999659330927,0.9999971689806302
PSBB,Chloroplast,HIVb,0.9999977024649308,0.999997856454096
PSBB,Chloroplast,JC,0.9999967781641885,0.9999898445902405
PSBC,Chloroplast,LG,0.9999941855806923,0.99999658437357275
PSBC,Chloroplast,WAG,0.9999959774480071,0.9999960461352992
PSBC,Chloroplast,JTT,0.9999944415618814,0.9999965342346433
PSBC,Chloroplast,gcpREV,0.9999922108767981,0.9999963101626123
PSBC,Chloroplast,mtMet,0.9999972573519886,0.9999967514279774
PSBC,Chloroplast,HIVb,0.9999965259784555,0.9999962185106339
PSBC,Chloroplast,JC,0.9999939296015157,0.9999941362039971
PSBD,Chloroplast,LG,0.9999974971086711,0.9999978713175424
PSBD,Chloroplast,WAG,0.9999989273340817,0.9999982672531571
PSBD,Chloroplast,JTT,0.9999961860547383,0.9999983399430065
PSBD,Chloroplast,gcpREV,0.9999994040743982,0.9999980853105414
PSBD,Chloroplast,mtMet,0.9999984505935944,0.9999980674873533
PSBD,Chloroplast,HIVb,0.9999911802908168,0.9999976353086236
PSBD,Chloroplast,JC,0.9999972587338817,0.9999964676300634
PSBE,Chloroplast,LG,1,0.9999995686590389
PSBE,Chloroplast,WAG,1,0.9999998696600559
PSBE,Chloroplast,JTT,1,0.9999998246182569
PSBE,Chloroplast,gcpREV,1,0.999999811554645
PSBE,Chloroplast,mtMet,0.9999876072745298,0.9999977196095369
PSBE,Chloroplast,HIVb,0.9999349379945071,0.9999957357788827
PSBE,Chloroplast,JC,0.9999876072745298,0.9999689139614465
PSBF,Chloroplast,LG,0.9997361477572558,0.9999999800631564
PSBF,Chloroplast,WAG,0.9999999999999999,0.9999999933657245
PSBF,Chloroplast,JTT,0.9999999999999999,0.999999988007241
PSBF,Chloroplast,gcpREV,0.9999999999999999,0.9999999689248206
PSBF,Chloroplast,mtMet,0.9999999999999999,0.9999999485471519
PSBF,Chloroplast,HIVb,0.9999999999999999,0.9999999836570205
PSBF,Chloroplast,JC,0.9999999999999999,0.9999448584922778
PSBH,Chloroplast,LG,0.9998626575759062,0.9999659065802532
PSBH,Chloroplast,WAG,0.9996468337666159,0.9999589763359301
PSBH,Chloroplast,JTT,0.9998822779222053,0.9999131899327872
PSBH,Chloroplast,gcpREV,0.9999018982685043,0.9999130922851676
PSBH,Chloroplast,mtMet,0.9998037965370089,0.999802187376333
PSBH,Chloroplast,HIVb,0.9994702506499239,0.9999353412188239
PSBH,Chloroplast,JC,0.9997841761907098,0.9999014572149121
PSBI,Chloroplast,LG,0.939769149605387,0.9858649979205759
PSBI,Chloroplast,WAG,0.9419940160216193,0.9942773010247079
PSBI,Chloroplast,JTT,0.9335488852427369,0.9927549436468203
PSBI,Chloroplast,gcpREV,0.9377473216870956,0.9902557615384855
PSBI,Chloroplast,mtMet,0.9242833703310489,0.9914660275733199
PSBI,Chloroplast,HIVb,0.932390695878776,0.9874043744092221
PSBI,Chloroplast,JC,0.9580472754798546,0.9917133129194674
PSBJ,Chloroplast,LG,0.9999754042919473,0.9992615554535061
PSBJ,Chloroplast,WAG,1,0.99886668862427
PSBJ,Chloroplast,JTT,0.9999754042919473,0.9981623632124095
PSBJ,Chloroplast,gcpREV,1,0.9999752840945987
PSBJ,Chloroplast,mtMet,1,0.9996456578628419
PSBJ,Chloroplast,HIVb,0.9999016183776871,0.9992156560516111
PSBJ,Chloroplast,JC,1,0.999418810050337
PSBK,Chloroplast,LG,0.999303617537404,0.9997952318539717
PSBK,Chloroplast,WAG,0.9998062675216246,0.9999670372176035
PSBK,Chloroplast,JTT,0.9997853257165012,0.9997813663742876
PSBK,Chloroplast,gcpREV,0.9996230129641653,0.9998767597434502
PSBK,Chloroplast,mtMet,0.9997486726775787,0.9996457239126052
PSBK,Chloroplast,HIVb,0.9994345194462478,0.9995443942732954
PSBK,Chloroplast,JC,0.9997277315852305,0.9995156501737608
PSBL,Chloroplast,LG,0.9973000260921849,0.9997098320502905
PSBL,Chloroplast,WAG,0.9992058900271132,0.9999308716038083
PSBL,Chloroplast,JTT,0.9987974906124856,0.9998332187137724
PSBL,Chloroplast,gcpREV,0.9968235601084529,0.9998495938703957
PSBL,Chloroplast,mtMet,0.9984117800542263,0.9998982206942678
PSBL,Chloroplast,HIVb,0.9974361592303941,0.9998350288829584
PSBL,Chloroplast,JC,0.9997503914316186,0.9999600746214674
PSBM,Chloroplast,LG,0.9998124142979977,0.9984835036635561
PSBM,Chloroplast,WAG,0.9999726438542464,0.9996483501212858
PSBM,Chloroplast,JTT,0.9996854043238342,0.9980230633596773
PSBM,Chloroplast,gcpREV,0.9994685112452859,0.9980662608753084
PSBM,Chloroplast,mtMet,0.9999902299689449,0.9998301300334794
PSBM,Chloroplast,HIVb,0.9999765519667038,0.9998141286661272
PSBM,Chloroplast,JC,0.9999296548004736,0.9994995467151777
PSBN,Chloroplast,LG,0.9996579746627631,0.9999793870736804
PSBN,Chloroplast,WAG,0.9997434801255568,0.9999936455925977
PSBN,Chloroplast,JTT,0.9997947847976579,0.9999898892566945
PSBN,Chloroplast,gcpREV,0.9995895667877444,0.9999647249211133
PSBN,Chloroplast,mtMet,0.9993535699075126,0.999983440264603
PSBN,Chloroplast,HIVb,0.9995758885818261,0.9999665694471516
PSBN,Chloroplast,JC,0.9981666697877197,0.9999122985929952
PSBT,Chloroplast,LG,0.9999964011605742,0.9999648106144773
PSBT,Chloroplast,WAG,0.9999974294004101,0.999988735111869
PSBT,Chloroplast,JTT,0.999997300870092,0.9999738856510143
PSBT,Chloroplast,gcpREV,0.999997814990076,0.9999804590109564
PSBT,Chloroplast,mtMet,0.9999969152804923,0.9999366747948475
PSBT,Chloroplast,HIVb,0.9999948588008204,0.999968048994422
PSBT,Chloroplast,JC,0.9999953729207383,0.9999685623251855
PSBZ,Chloroplast,LG,0.9998889363020466,0.9999878035220531
PSBZ,Chloroplast,WAG,0.9999488520297358,0.9999846620505926
PSBZ,Chloroplast,JTT,0.9999751570222328,0.9999952364453987
PSBZ,Chloroplast,gcpREV,0.9999400846716575,0.9999920685197355
PSBZ,Chloroplast,mtMet,0.9999824638316527,0.9999913606518773
PSBZ,Chloroplast,HIVb,0.9998830922110186,0.9999848362799781
PSBZ,Chloroplast,JC,0.9993964301761011,0.9997952717797133
RBCL,Chloroplast,LG,0.9999767887307514,0.9998773660124438
RBCL,Chloroplast,WAG,0.9999576275790445,0.9998241030349242
RBCL,Chloroplast,JTT,0.9999688840583282,0.9998592619452225
RBCL,Chloroplast,gcpREV,0.9999762859687599,0.9998255799278882
RBCL,Chloroplast,mtMet,0.9999889111067113,0.9998442333205441
RBCL,Chloroplast,HIVb,0.9999674315800656,0.9998137435852184
RBCL,Chloroplast,JC,0.9999943577882028,0.9998116078510978
RPL14,Chloroplast,LG,0.9999870361647789,0.9999861253887591
RPL14,Chloroplast,WAG,0.9999978393607964,0.999997657728134
RPL14,Chloroplast,JTT,0.9999729919516016,0.9999956601903421
RPL14,Chloroplast,gcpREV,0.9999913574293269,0.9999962932670781
RPL14,Chloroplast,mtMet,0.9999870361647789,0.9999972213234423
RPL14,Chloroplast,HIVb,0.9999929779189414,0.9999972299224104
RPL14,Chloroplast,JC,0.9999908172598975,0.9999467141872139
RPL16,Chloroplast,LG,0.9999268981866961,0.9999814407632277
RPL16,Chloroplast,WAG,0.9999306279220175,0.9999806054817962
RPL16,Chloroplast,JTT,0.9999179469441144,0.9999818482453922
RPL16,Chloroplast,gcpREV,0.9999612113400138,0.9999759517882146
RPL16,Chloroplast,mtMet,0.9999365954126208,0.9999486562239502
RPL16,Chloroplast,HIVb,0.9999134714508002,0.9999723892577723
RPL16,Chloroplast,JC,0.999966432815558,0.9988699424665851
RPL2,Chloroplast,LG,0.999489188685521,0.9999693024220342
RPL2,Chloroplast,WAG,0.9995268576868731,0.9999362311571176
RPL2,Chloroplast,JTT,0.9994440154781272,0.9998841132911472
RPL2,Chloroplast,gcpREV,0.9985071474243996,0.9999409530358242
RPL2,Chloroplast,mtMet,0.9992531693950302,0.9999286189644513
RPL2,Chloroplast,HIVb,0.9983026910329812,0.999936141196925
RPL2,Chloroplast,JC,0.9996939399522066,0.9998781270054539
RPL20,Chloroplast,LG,0.99934379287717,0.9995697169645773
RPL20,Chloroplast,WAG,0.9994365898440348,0.9996005954947943
RPL20,Chloroplast,JTT,0.999241881713148,0.9997160247353372
RPL20,Chloroplast,gcpREV,0.9995050828433875,0.9997942830540012
RPL20,Chloroplast,mtMet,0.9993830099619334,0.999840189490333
RPL20,Chloroplast,HIVb,0.9989800616271837,0.999703505865338
RPL20,Chloroplast,JC,0.9993935021879216,0.9999235856286885
RPL22,Chloroplast,LG,0.9986205949190882,0.9997870123765368
RPL22,Chloroplast,WAG,0.9990314706090376,0.9990540602296506
RPL22,Chloroplast,JTT,0.9989555648407517,0.9997118304720438
RPL22,Chloroplast,gcpREV,0.9989747455347728,0.9998295055083085
RPL22,Chloroplast,mtMet,0.9983456912093701,0.999428508058724
RPL22,Chloroplast,HIVb,0.998969349767255,0.9998222327292803
