dataset,sequences,sites,model,type,logl,AICc,nparam,treelength
1S3I_A,266,571,HIVBm-No,enzyme,-105259.627,211619.229921,548,91.0693044505
1S95_A,77,698,WAG-No,enzyme,-25030.4945211,50402.0742499,170,16.9064060095
1UAQ_A,301,327,LG-G,enzyme,-40549.8329575,82345.5136151,619,77.6155764539
1E3V_A,216,220,WAG-No,enzyme,-32984.4372339,66873.4212162,448,64.6781922242
1CEL_A,301,904,JTT-No,enzyme,-148846.857191,298932.532527,618,72.080473756
2JCW_A,301,301,JTT-No,enzyme,-39202.1778104,79648.8582546,618,50.5660742933
1LJL_A,301,182,LG-No,enzyme,-37784.8966409,76819.9188657,618,59.1178807518
206L_A,143,415,mtMet-No,enzyme,-33651.0818098,67909.2633113,302,64.5974797244
1AJ8_A,301,544,LG-G,enzyme,-98486.5983375,198215.902053,619,77.526577134
13PK_A,301,768,JTT-G,enzyme,-95748.2586903,192737.846666,619,67.6426746524
1EG7_A,301,740,JTT-G,enzyme,-127244.608157,255730.671924,619,76.6630952507
1EG7_A,301,740,mtMet-No,enzyme,-146795.375922,294830.196291,618,54.1267865243
3CSM_A,301,813,HIVBm-No,enzyme,-86379.4271545,173997.988692,618,78.3485133754
1FPS_A,301,930,gcpREV-G,enzyme,-95927.1689223,193095.085902,619,79.7308120203
1DBT_A,301,314,gcpREV-No,enzyme,-79257.770275,159759.688843,618,80.2792118361
2DOR_A,301,484,JTT-G,enzyme,-99767.5147904,200778.320763,619,114.23730321
1C0K_A,301,1096,gcpREV-No,enzyme,-147140.991382,295520.30629,618,117.679986721
1WGI_A,301,760,HIVBm-No,enzyme,-82607.4958931,166454.345344,618,62.6967114404
1WGI_A,301,760,WAG-G,enzyme,-73468.3850557,148178.134537,619,72.6346380772
1L7N_A,201,265,WAG-No,enzyme,-43773.9373111,88390.5030141,418,45.2833393649
1STC_E,301,1078,gcpREV-No,enzyme,-92906.5440787,187051.450556,618,57.6918512776
1NU3_A,164,222,WAG-No,enzyme,-29478.505409,59651.5926332,344,58.2104045278
1YON_A,301,523,HIVBm-G,enzyme,-105821.478973,212885.853006,619,121.486580008
1BZC_A,83,698,mtMet-G,enzyme,-26226.7241637,52820.6144572,183,43.14822064
1OS7_A,301,481,WAG-No,enzyme,-95429.1686963,192099.644505,618,76.5094175531
1QAZ_A,43,499,JTT-G,enzyme,-22555.6374862,45318.2782974,103,28.6909781988
1UAQ_A,301,327,JTT-No,enzyme,-44376.0530008,89995.9283065,618,61.7639368294
3ECA_A,301,471,mtMet-No,enzyme,-113937.958954,229117.338192,618,77.3748891299
1OH9_A,301,409,HIVBm-No,enzyme,-96906.0553061,195054.356706,618,95.066922932
1BJO_A,301,555,JC69-No,enzyme,-113998.831184,229238.259234,618,59.661526501
1QJE_A,122,533,gcpREV-G,enzyme,-46387.9284575,93299.9686436,261,56.8316015293
1MBB_A,301,469,WAG-G,enzyme,-101391.438751,204026.338659,619,60.9908119278
1MQW_A,301,313,LG-No,enzyme,-66463.902847,134171.980192,618,76.7136139126
1G8F_A,301,1065,WAG-G,enzyme,-139797.545804,280835.490645,619,72.5377827295
1L1D_A,301,194,WAG-G,enzyme,-35902.8301654,73056.9458918,619,59.9289799371
1QFM_A,301,1406,HIVBm-No,enzyme,-232612.538269,466462.887014,618,80.2760724589
1CZ1_A,301,858,HIVBm-G,enzyme,-153444.4656,308129.910419,619,113.297935747
1FF3_A,301,306,HIVBm-G,enzyme,-57536.8098372,116320.009592,619,73.9422501926
1TAH_B,301,627,JTT-No,enzyme,-102194.44337,205628.954,618,74.9558886053
1GPJ_A,301,659,gcpREV-G,enzyme,-151736.21085,304714.303382,619,168.579063199
1YVE_I,145,1452,WAG-G,enzyme,-63177.6406428,126970.180825,307,68.1456223682
1BQC_A,75,696,HIVBm-G,enzyme,-33168.5802305,66672.2388744,167,48.7860850284
1B8F_A,301,648,gcpREV-No,enzyme,-142236.919805,285713.774639,618,61.3712760019
1UQT_A,301,756,gcpREV-G,enzyme,-139937.168852,281115.71998,619,195.187673661
1POW_A,301,840,mtMet-No,enzyme,-200094.81737,401428.668126,618,82.7143363602
1UQT_A,301,756,LG-No,enzyme,-149874.696634,300988.764618,618,76.9477677828
1CF2_O,301,475,HIVBm-No,enzyme,-103329.415714,207900.20587,618,72.9047133525
1A4L_A,301,888,mtMet-No,enzyme,-122679.312297,246597.493633,618,90.0708194506
1G79_A,301,319,LG-No,enzyme,-62459.2305158,126162.48078,618,65.4176535121
1FPS_A,301,930,HIVBm-No,enzyme,-104795.762421,210830.264025,618,68.1428277961
1G72_A,301,1165,mtMet-No,enzyme,-169302.583882,339843.353431,618,62.333772838
3CSM_A,301,813,gcpREV-G,enzyme,-79373.6829776,159988.510494,619,125.737006299
1CF2_O,301,475,mtMet-G,enzyme,-95289.7347164,191822.861305,619,99.501480337
1FF3_A,301,306,JC69-No,enzyme,-67061.3057672,135366.974296,618,57.9490627787
1CZ1_A,301,858,JC69-No,enzyme,-171438.804044,344116.577685,618,84.097285314
1S95_A,77,698,mtMet-G,enzyme,-24380.9257241,49104.9494435,171,38.5874602249
1WGI_A,301,760,gcpREV-G,enzyme,-74274.6201444,149790.604714,619,82.8356931038
1OPM_A,128,810,LG-G,enzyme,-53113.536897,106774.520557,273,77.0092762596
1GDH_A,301,398,JC69-G,enzyme,-106604.590256,214453.620962,619,71.0838733048
206L_A,143,415,WAG-No,enzyme,-31939.4739207,64486.0475331,302,54.4436216596
1NIR_A,157,755,WAG-G,enzyme,-69106.0629945,138875.985367,331,45.4626509581
1BQC_A,75,696,JC69-No,enzyme,-36734.0583417,73801.182238,166,24.1507982999
1J79_A,301,481,JC69-G,enzyme,-94690.1908885,190623.706102,619,62.3255297029
1K30_A,66,562,LG-No,enzyme,-33763.9657952,67825.1254295,148,24.2696787817
1HV9_A,301,574,JC69-G,enzyme,-129024.288329,259291.035224,619,60.7352926784
1DJ0_A,301,439,mtMet-No,enzyme,-85903.1129356,173048.043116,618,72.4059971825
1S3I_A,266,571,gcpREV-G,enzyme,-95970.315972,193042.622402,549,122.625456399
1CBG_A,301,1260,gcpREV-No,enzyme,-157108.924497,315455.8696,618,70.3205361097
1B8F_A,301,648,mtMet-G,enzyme,-129565.901132,260373.750049,619,131.884962776
1A4L_A,301,888,WAG-No,enzyme,-117317.3251,235873.519239,618,79.9382514572
1C0K_A,301,1096,mtMet-No,enzyme,-150324.09099,301886.505507,618,116.728495077
1GCB_A,301,783,LG-G,enzyme,-148126.177912,297493.621161,619,113.500900158
1BJO_A,301,555,HIVBm-G,enzyme,-96539.1528688,194320.917508,619,85.2026876272
1HR6_B,301,890,mtMet-G,enzyme,-120684.036615,242608.945082,619,117.5745881
1YON_A,301,523,gcpREV-No,enzyme,-111040.798416,223322.476069,618,99.6843501544
1GPJ_A,301,659,WAG-No,enzyme,-160399.184418,322038.237978,618,93.2220584326
1QI9_A,97,1462,LG-G,enzyme,-74018.1004005,148458.8326,211,62.9392915842
1AJ8_A,301,544,WAG-G,enzyme,-98812.237119,198867.179615,619,70.1271484746
1QFM_A,301,1406,gcpREV-G,enzyme,-212738.296315,426716.40897,619,102.529639511
1A8S_A,301,369,LG-No,enzyme,-67530.2650486,136303.457069,618,48.9227500206
1YON_A,301,523,JC69-No,enzyme,-119223.767011,239688.413259,618,87.6186541415
1BQC_A,75,696,WAG-G,enzyme,-32261.5195707,64858.1175547,167,37.263696431
1GPJ_A,301,659,HIVBm-No,enzyme,-168210.989609,337661.84836,618,110.379848437
1CF2_O,301,475,gcpREV-G,enzyme,-93944.814491,189133.020854,619,83.5028505115
1UQT_A,301,756,HIVBm-No,enzyme,-156534.623241,314308.617832,618,85.9248926435
1DEK_A,35,420,LG-No,enzyme,-15603.5057544,31380.0355284,86,22.4674949853
1J79_A,301,481,mtMet-G,enzyme,-88179.0458725,177601.41607,619,90.4550933315
1BJO_A,301,555,WAG-No,enzyme,-100537.804581,202316.206028,618,58.1077507807
1OH9_A,301,409,gcpREV-G,enzyme,-87287.1895119,175818.645382,619,112.333904315
1G6T_A,301,753,JC69-G,enzyme,-117929.038749,237099.473285,619,76.8647452948
1NBA_A,301,336,JTT-No,enzyme,-80487.9367253,162219.484939,618,90.6363127116
1QJE_A,122,533,HIVBm-No,enzyme,-49821.5168932,100165.129363,260,41.5913734464
1PMA_B,301,311,JTT-G,enzyme,-67285.2898949,135816.833922,619,97.5563589519
1L7N_A,201,265,LG-G,enzyme,-41236.9437644,83318.5477615,419,60.4662810906
1YVE_I,145,1452,mtMet-G,enzyme,-64581.7842177,129778.467975,307,90.2707328803
1MBB_A,301,469,JC69-G,enzyme,-114524.412866,230292.286887,619,66.2357804325
1DEK_A,35,420,WAG-G,enzyme,-14837.4456992,29849.9393042,87,35.7075589486
1K30_A,66,562,JC69-G,enzyme,-35184.7992206,70668.8084461,149,26.4321657426
1HV9_A,301,574,mtMet-G,enzyme,-116941.406519,235125.271605,619,87.46956474
1FF3_A,301,306,mtMet-No,enzyme,-64196.9427222,129638.248206,618,63.5218127433
13PK_A,301,768,gcpREV-G,enzyme,-96238.745162,193718.819609,619,71.4084519812
1BQC_A,75,696,LG-No,enzyme,-33668.2508831,67669.5673208,166,25.6319024759
1L1D_A,301,194,gcpREV-No,enzyme,-41117.2147752,83483.6720256,618,60.4508515906
1BQC_A,75,696,JC69-G,enzyme,-35434.4372721,71203.9529575,167,26.978793338
1AJ8_A,301,544,LG-No,enzyme,-106007.255245,213255.200661,618,64.1302117171
1TLP_E,34,493,LG-G,enzyme,-14230.6721273,28632.2209637,85,16.5126770288
1TRK_B,301,1055,HIVBm-No,enzyme,-192728.435988,386695.285977,618,64.3955829923
1C0K_A,301,1096,mtMet-G,enzyme,-142633.025492,286506.382037,619,149.20488881
1CZ1_A,301,858,WAG-No,enzyme,-155156.338698,311551.646994,618,86.2621999609
1A8S_A,301,369,WAG-G,enzyme,-62718.2680893,126681.48563,619,59.2787593656
1TYF_A,301,253,WAG-No,enzyme,-46778.3358586,94802.8007188,618,44.9681187372
1IVH_A,301,650,mtMet-G,enzyme,-83947.9423238,169137.820247,619,84.3917986872
1FPS_A,301,930,LG-G,enzyme,-94419.9923236,190080.732705,619,75.6779639683
1W0H_A,86,427,HIVBm-No,enzyme,-30263.2907006,60904.5266015,188,44.0775706173
1BJO_A,301,555,gcpREV-G,enzyme,-94530.3323191,190303.276409,619,76.0396526747
1K30_A,66,562,mtMet-No,enzyme,-34579.4600629,69456.113965,148,26.8151630252
1DPG_A,301,674,LG-G,enzyme,-138603.025623,278447.846276,619,91.9613695551
1C2T_A,301,284,gcpREV-G,enzyme,-59000.182935,119247.410459,619,84.9023871652
1STC_E,301,1078,JC69-No,enzyme,-100701.100749,202640.563897,618,53.7093271057
1NIR_A,157,755,LG-No,enzyme,-74452.3725786,149566.593318,330,27.1013518747
1MHY_D,33,632,gcpREV-G,enzyme,-20235.8756651,40638.4226185,83,12.9264452209
1AJ8_A,301,544,HIVBm-G,enzyme,-102497.82401,206238.353398,619,89.3214497218
1A50_B,301,564,LG-G,enzyme,-89574.3821063,180391.302121,619,72.3936198279
1FR8_A,121,821,mtMet-No,enzyme,-38334.3943334,77186.1374891,258,30.7218191641
1K30_A,66,562,WAG-G,enzyme,-32300.0939012,64899.3978073,149,38.6538172996
3ECA_A,301,471,mtMet-G,enzyme,-104686.517973,210616.473811,619,131.63272385
7ATJ_A,301,477,HIVBm-No,enzyme,-101521.811526,204284.974862,618,70.27024658
1SMN_A,183,474,JC69-No,enzyme,-70674.8673661,142117.123053,382,60.7182689206
1QFM_A,301,1406,gcpREV-No,enzyme,-226421.233257,454080.276991,618,75.9814103102
3CSM_A,301,813,gcpREV-No,enzyme,-84764.8854631,170768.905309,618,73.7347536869
1STC_E,301,1078,JTT-G,enzyme,-83257.7521832,167755.874417,619,130.032349138
1E3V_A,216,220,HIVBm-G,enzyme,-32987.020843,66880.6267721,449,79.0148349006
1A50_B,301,564,mtMet-No,enzyme,-105112.353548,211465.230339,618,51.949883643
1G79_A,301,319,WAG-G,enzyme,-57560.2487233,116366.543233,619,67.6880012962
1GTP_A,301,338,JC69-No,enzyme,-68311.7773848,137867.120944,618,58.6688938405
1A8H_A,154,734,JTT-No,enzyme,-85118.0963116,170886.061119,324,38.5712062748
1CEL_A,301,904,mtMet-No,enzyme,-154366.719238,309972.25662,618,75.6724523676
1W0H_A,86,427,mtMet-G,enzyme,-28458.7514519,57297.4688515,189,67.3611015143
1IVH_A,301,650,JTT-G,enzyme,-82229.6094614,165701.154522,619,75.8472026265
1HV9_A,301,574,mtMet-No,enzyme,-130066.856226,261374.156609,618,62.617665083
1S95_A,77,698,mtMet-No,enzyme,-25895.9687869,52133.0227814,170,18.7681274826
1DBT_A,301,314,JTT-G,enzyme,-71228.5630627,143703.300876,619,89.3208943343
1TLP_E,34,493,JC69-No,enzyme,-16004.3097897,32177.4758486,84,9.90640538455
1NU3_A,164,222,mtMet-No,enzyme,-30965.4654552,62625.5127256,344,69.1624882943
1CTN_A,148,1485,mtMet-No,enzyme,-103591.378809,207807.647557,312,50.1023146657
1TYF_A,301,253,HIVBm-G,enzyme,-43136.9161772,87521.9942703,619,102.424432563
1AJ8_A,301,544,mtMet-No,enzyme,-110114.326163,221469.342496,618,68.1046377946
1MQW_A,301,313,WAG-G,enzyme,-62630.4714325,126507.143906,619,71.6945565393
2JCW_A,301,301,mtMet-G,enzyme,-36651.4712912,74549.4728276,619,59.8893491247
1BJO_A,301,555,HIVBm-No,enzyme,-106599.934989,214440.466843,618,66.6545253697
1GCB_A,301,783,gcpREV-No,enzyme,-161313.895858,323867.046507,618,85.8912482349
1TYF_A,301,253,LG-G,enzyme,-41379.4733965,84007.1087089,619,75.8005803416
1TLP_E,34,493,HIVBm-G,enzyme,-14625.3743807,29421.6254704,85,23.1111086143
1W0H_A,86,427,gcpREV-G,enzyme,-28238.5971789,56857.1603055,189,50.2444504604
1G8F_A,301,1065,LG-No,enzyme,-147663.91778,296566.22685,618,60.9254167301
3ECA_A,301,471,JTT-No,enzyme,-110344.830403,221931.08109,618,71.418417881
1C0K_A,301,1096,WAG-No,enzyme,-143953.490387,289145.304302,618,103.299008329
1TYF_A,301,253,JC69-No,enzyme,-54083.9260714,109413.981144,618,47.6829877861
1SMN_A,183,474,JTT-G,enzyme,-62296.2290156,125361.864131,383,86.3798764262
1MBB_A,301,469,LG-No,enzyme,-109547.290874,220336.025248,618,74.1034755021
1MQW_A,301,313,LG-G,enzyme,-62549.189665,126344.580371,619,77.1086541864
1NBA_A,301,336,JTT-G,enzyme,-75903.412988,153052.462173,619,122.091583823
1C2T_A,301,284,HIVBm-No,enzyme,-67125.8210607,135496.657428,618,73.2554361311
1QI9_A,97,1462,JTT-No,enzyme,-77711.1182308,155842.862296,210,34.4570346197
1S95_A,77,698,gcpREV-No,enzyme,-25702.742244,51746.5696957,170,18.6521092671
1YON_A,301,523,JTT-G,enzyme,-103216.100691,207675.096441,619,97.7788378043
2JCW_A,301,301,gcpREV-No,enzyme,-39587.79963,80420.1018938,618,54.107276813
1E3V_A,216,220,JC69-No,enzyme,-36699.0952954,74302.7373393,448,64.4156118509
1DPG_A,301,674,mtMet-G,enzyme,-142254.710384,285751.215798,619,106.829215447
1POW_A,301,840,mtMet-G,enzyme,-188223.725448,377688.494112,619,119.073398598
1GTP_A,301,338,HIVBm-G,enzyme,-57740.3400391,116726.270814,619,97.5230133851
1UQT_A,301,756,WAG-G,enzyme,-138349.605889,277940.594054,619,163.553736555
13PK_A,301,768,HIVBm-No,enzyme,-108440.91434,218121.147211,618,60.2454722289
1YVE_I,145,1452,LG-No,enzyme,-68381.5049941,137375.903682,306,28.2435166909
1AJ8_A,301,544,JC69-No,enzyme,-119652.519367,240545.728903,618,62.9310393125
1L1D_A,301,194,LG-No,enzyme,-40163.4263535,81576.0951821,618,57.7843529275
1SMN_A,183,474,HIVBm-G,enzyme,-63624.8962098,128019.19852,383,111.560676471
1TRK_B,301,1055,gcpREV-G,enzyme,-171416.52053,344073.462882,619,66.5444984021
1OH9_A,301,409,JTT-No,enzyme,-93420.7030933,188083.65228,618,82.9553684737
1REQ_A,301,992,WAG-No,enzyme,-156540.297529,314319.162686,618,41.0500030556
1B73_A,301,423,gcpREV-No,enzyme,-99196.7333121,199635.504981,618,97.4620545264
1LJL_A,301,182,WAG-G,enzyme,-34302.4013254,69856.9742103,619,84.7662921916
1STC_E,301,1078,HIVBm-G,enzyme,-85224.692873,171689.755797,619,172.365260566
1G79_A,301,319,gcpREV-No,enzyme,-63807.595103,128859.209954,618,69.3421372981
1GA8_A,131,500,JC69-G,enzyme,-70634.9446903,141830.284965,279,63.4662717067
1UAQ_A,301,327,mtMet-No,enzyme,-46467.1903651,94178.2030351,618,65.5607853939
1CF2_O,301,475,JTT-No,enzyme,-99686.9276803,200615.229802,618,64.9580337524
1MHY_D,33,632,HIVBm-No,enzyme,-21413.2794812,42991.2142361,82,10.6695618286
1WGI_A,301,760,LG-No,enzyme,-79245.3208556,159729.995269,618,57.349659437
3PVA_A,301,565,mtMet-G,enzyme,-128250.224332,257742.978512,619,153.746602159
7ATJ_A,301,477,gcpREV-G,enzyme,-91888.7170202,185020.803207,619,113.828111603
1SMN_A,183,474,gcpREV-No,enzyme,-66374.0377248,133515.46377,382,71.6128711925
1GTP_A,301,338,JTT-No,enzyme,-61635.1288628,124513.8239,618,58.229447536
1B8F_A,301,648,JTT-No,enzyme,-140885.305183,283010.545396,618,57.3737834483
1A8H_A,154,734,mtMet-G,enzyme,-80911.0918122,162474.063671,325,62.4436782612
1CTT_A,301,662,LG-No,enzyme,-101157.848718,203555.548988,618,82.3469928976
1YVE_I,145,1452,LG-G,enzyme,-63264.4722733,127143.844086,307,74.6097305163
1J79_A,301,481,WAG-G,enzyme,-83950.107905,169143.540135,619,64.3624247339
1DEK_A,35,420,JC69-No,enzyme,-16449.3650843,33071.7541884,86,19.1181209469
1G8F_A,301,1065,LG-G,enzyme,-139537.509599,280315.418235,619,80.2837195073
1NU3_A,164,222,gcpREV-No,enzyme,-30247.2953231,61189.1724615,344,67.9704162236
1L1D_A,301,194,mtMet-No,enzyme,-42185.5820213,85620.4065177,618,60.8568222719
1B8F_A,301,648,WAG-G,enzyme,-125457.635289,252157.218364,619,69.5696566433
1CZ1_A,301,858,mtMet-No,enzyme,-161319.487912,323877.945422,618,95.0604913458
1J79_A,301,481,gcpREV-G,enzyme,-85685.5090746,172614.342474,619,78.3778546667
206L_A,143,415,gcpREV-No,enzyme,-32839.2871451,66285.673982,302,64.0591937528
1NU3_A,164,222,LG-No,enzyme,-29602.504335,59899.5904852,344,61.035301379
1QJE_A,122,533,LG-No,enzyme,-47529.6552286,95581.4060335,260,36.5963916363
1SML_A,301,472,HIVBm-No,enzyme,-117829.778891,236900.966532,618,113.561885457
1QRG_A,301,416,LG-G,enzyme,-65898.7312865,133041.622963,619,115.500613013
1A16_A,301,603,JC69-G,enzyme,-141577.143981,284396.531367,619,63.1175354625
1L1D_A,301,194,JTT-No,enzyme,-40535.081695,82319.4058652,618,57.4760738926
1H3I_A,39,647,gcpREV-No,enzyme,-19491.3965894,39171.5036569,94,23.3879741888
1TYF_A,301,253,mtMet-No,enzyme,-48631.1477225,98508.4244465,618,47.4836425839
1REQ_A,301,992,LG-No,enzyme,-158184.754251,317608.07613,618,41.8945674189
1TLP_E,34,493,WAG-G,enzyme,-14204.9981711,28580.8730513,85,14.6847234297
1NU3_A,164,222,LG-G,enzyme,-28583.4702096,57863.5606844,345,58.2110796457
1AF7_A,301,416,gcpREV-G,enzyme,-93664.168071,188572.496532,619,134.293433142
1G8F_A,301,1065,JTT-No,enzyme,-149371.022767,299980.436825,618,59.6242553282
1EG7_A,301,740,WAG-No,enzyme,-138834.598028,278908.640503,618,51.1017688995
1C2T_A,301,284,WAG-No,enzyme,-63149.3405913,127543.696489,618,63.9256385039
1QFM_A,301,1406,mtMet-G,enzyme,-214607.492926,430454.802192,619,116.469776201
1TLP_E,34,493,JTT-No,enzyme,-14921.1796241,30011.2155174,84,10.5984732855
1B93_A,301,210,HIVBm-No,enzyme,-47930.4680609,97109.1596684,618,77.1631051023
1NBA_A,301,336,gcpREV-No,enzyme,-82027.3585903,165298.328669,618,101.002165693
1G6T_A,301,753,WAG-G,enzyme,-104562.444175,210366.284136,619,77.6042697232
1GA8_A,131,500,JTT-G,enzyme,-65489.5035295,131539.402643,279,80.3616018578
1CTN_A,148,1485,JC69-No,enzyme,-109164.706434,218954.302807,312,42.3721289076
1DEK_A,35,420,JTT-No,enzyme,-15761.2461649,31695.5163495,86,21.9315349592
1A16_A,301,603,LG-No,enzyme,-134395.532548,270031.294791,618,70.4770291584
1W0H_A,86,427,JTT-No,enzyme,-29478.102079,59334.1493582,188,38.4378117249
1C2T_A,301,284,JC69-No,enzyme,-70573.1876673,142391.390641,618,64.3712228869
1E3V_A,216,220,WAG-G,enzyme,-31833.6007249,64573.7865358,449,59.640563369
1S3I_A,266,571,LG-G,enzyme,-94236.1858492,189574.362157,549,114.158689934
1OH9_A,301,409,LG-No,enzyme,-92272.4282916,185787.102677,618,83.9407526619
2JCW_A,301,301,LG-No,enzyme,-38652.7103763,78549.9233865,618,51.6416846611
1MHY_D,33,632,LG-No,enzyme,-20339.9406251,40844.5365238,82,9.27031925595
1EXP_A,158,502,WAG-No,enzyme,-61982.5390655,124631.87762,332,39.7906155852
1SMN_A,183,474,mtMet-No,enzyme,-67135.057743,135037.503807,382,73.0400661817
1UQT_A,301,756,gcpREV-No,enzyme,-152358.894223,305957.159796,618,82.9347406689
1J79_A,301,481,HIVBm-No,enzyme,-98380.2605449,198001.828203,618,61.6882259413
1C82_A,79,1360,WAG-G,enzyme,-60704.7946546,121760.163593,175,25.9084427553
1YCF_A,301,608,JC69-G,enzyme,-148423.816302,298089.840995,619,72.6110869755
1A8H_A,154,734,JTT-G,enzyme,-79350.5502858,159352.980618,325,50.56088266
1SML_A,301,472,gcpREV-G,enzyme,-110395.229605,222033.885504,619,133.596574393
1GCB_A,301,783,LG-No,enzyme,-157910.158518,317059.571827,618,80.9206155359
1B73_A,301,423,LG-No,enzyme,-98326.2356118,197894.509581,618,91.9201368896
1MQW_A,301,313,JTT-No,enzyme,-67163.843783,135571.862064,618,74.5472132957
1C2T_A,301,284,HIVBm-G,enzyme,-60141.1615275,121529.367644,619,101.90781389
1AF7_A,301,416,HIVBm-No,enzyme,-105436.187798,212114.516065,618,96.3164364131
1G79_A,301,319,mtMet-G,enzyme,-58990.6550807,119227.355948,619,110.04355171
1TYF_A,301,253,JTT-G,enzyme,-41871.5506734,84991.2632628,619,77.6707862331
1ZE1_A,301,532,gcpREV-No,enzyme,-130538.620065,262318.036504,618,120.315796312
1CTN_A,148,1485,HIVBm-G,enzyme,-99495.2632216,199617.42209,313,71.9646475556
1TAH_B,301,627,mtMet-No,enzyme,-104835.714555,210911.496369,618,81.2742955237
1DBT_A,301,314,mtMet-G,enzyme,-72801.309507,146848.793764,619,131.248723711
1EXP_A,158,502,JTT-G,enzyme,-59417.7882851,119504.392959,333,52.0751546933
1MHY_D,33,632,WAG-No,enzyme,-20400.0120455,40964.6793648,82,8.86862884223
1GP1_A,301,411,mtMet-G,enzyme,-52592.6967942,106429.6293,619,103.295185646
1WGI_A,301,760,JTT-No,enzyme,-79365.8996865,159971.152931,618,55.9056299272
1EUU_A,203,2253,WAG-G,enzyme,-155962.910998,312772.607018,423,112.530083771
1QI9_A,97,1462,gcpREV-No,enzyme,-78931.0423782,158282.710591,210,39.0315005508
1QAZ_A,43,499,JC69-G,enzyme,-24252.7725002,48712.5483255,103,24.224266143
2DOR_A,301,484,WAG-No,enzyme,-103903.011258,209047.296593,618,79.0861287733
1QJE_A,122,533,JC69-G,enzyme,-49619.1313367,99762.3744021,261,43.4435242704
13PK_A,301,768,gcpREV-No,enzyme,-104039.597187,209318.512904,618,57.0682274435
1G72_A,301,1165,WAG-G,enzyme,-154561.635544,310363.463835,619,93.2529688132
1AF7_A,301,416,JC69-G,enzyme,-102652.901148,206549.962687,619,101.144037729
1B93_A,301,210,gcpREV-G,enzyme,-41726.7090373,84703.6813754,619,108.767111711
3PVA_A,301,565,mtMet-No,enzyme,-135909.411577,273059.338362,618,107.535451223
1E2A_A,301,155,mtMet-No,enzyme,-39569.7965911,80392.2124367,618,94.6699189946
1DEK_A,35,420,HIVBm-G,enzyme,-15189.4143234,30553.8765526,87,42.7843350998
1JOF_A,88,714,JC69-G,enzyme,-33130.5009477,66648.1973998,193,26.4796170124
1MBB_A,301,469,mtMet-G,enzyme,-104909.755621,211062.972397,619,107.146288644
1C82_A,79,1360,mtMet-G,enzyme,-61850.1131604,124050.800605,175,35.3279142338
1EUU_A,203,2253,JC69-G,enzyme,-168330.285008,337507.355038,423,85.1510561645
1OH9_A,301,409,LG-G,enzyme,-86205.9683045,173656.202968,619,104.555017565
1NBA_A,301,336,mtMet-G,enzyme,-78163.0729063,157571.78201,619,176.453576746
1PMA_B,301,311,JTT-No,enzyme,-70756.5242565,142757.27593,618,80.750685262
1OPM_A,128,810,JTT-No,enzyme,-56335.9678139,113217.371817,272,43.7103032843
1MQW_A,301,313,gcpREV-No,enzyme,-68185.9892746,137616.153048,618,85.1590084853
1E2A_A,301,155,HIVBm-G,enzyme,-36582.1014159,74418.8762324,619,137.824541574
1REQ_A,301,992,HIVBm-No,enzyme,-168091.269529,337421.106686,618,46.254496516
